date,county,diseases,diagnosis,hum_cases,catt_cases,cam_cases,goat_cases,shp_cases,sheep_pop,goat_pop,cam_pop,catt_pop,y,hum_pop,hum_incidence,catt_incidence,cam_incidence,goat_incidence,shp_incidence
2018-08-01,Siaya,Brucellosis,Lab confirmed,245,NA,NA,NA,NA,266220,326444,0,652362,2018,82153,2.98,NA,NA,NA,NA
2018-08-01,Taita Taveta,Brucellosis,Clinically confirmed,33,NA,NA,NA,NA,93070,404226,5260,229628,2018,39236,0.84,NA,NA,NA,NA
2018-08-01,Taita Taveta,Brucellosis,Lab confirmed,248,NA,NA,NA,NA,93070,404226,5260,229628,2018,39236,6.32,NA,NA,NA,NA
2018-08-01,Tana River,Brucellosis,Clinically confirmed,9,NA,NA,NA,NA,896132,1181712,106596,543666,2018,23050,0.39,NA,NA,NA,NA
2018-08-01,Tana River,Brucellosis,Lab confirmed,35,NA,NA,NA,NA,896132,1181712,106596,543666,2018,23050,1.52,NA,NA,NA,NA
2018-08-01,Tharaka Nithi,Brucellosis,Clinically confirmed,134,NA,NA,NA,NA,107632,428434,248,181412,2018,16856,7.95,NA,NA,NA,NA
2018-08-01,Tharaka Nithi,Brucellosis,Lab confirmed,414,NA,NA,NA,NA,107632,428434,248,181412,2018,16856,24.56,NA,NA,NA,NA
2018-08-01,Trans Nzoia,Brucellosis,Clinically confirmed,335,NA,NA,NA,NA,272690,56398,0,366936,2018,154417,2.17,NA,NA,NA,NA
2018-08-01,Trans Nzoia,Brucellosis,Lab confirmed,2361,NA,NA,NA,NA,272690,56398,0,366936,2018,154417,15.29,NA,NA,NA,NA
2018-08-01,Turkana,Brucellosis,Clinically confirmed,216,NA,NA,NA,NA,2107512,3981858,523846,649608,2018,41299,5.23,NA,NA,NA,NA
2018-08-01,Turkana,Brucellosis,Lab confirmed,625,NA,NA,NA,NA,2107512,3981858,523846,649608,2018,41299,15.13,NA,NA,NA,NA
2018-08-01,Uasin Gishu,Brucellosis,Clinically confirmed,836,NA,NA,NA,NA,439850,91708,296,556844,2018,330165,2.53,NA,NA,NA,NA
2018-08-01,Uasin Gishu,Brucellosis,Lab confirmed,2401,NA,NA,NA,NA,439850,91708,296,556844,2018,330165,7.27,NA,NA,NA,NA
2018-08-01,Vihiga,Brucellosis,Clinically confirmed,58,NA,NA,NA,NA,12290,61708,0,253236,2018,94858,0.61,NA,NA,NA,NA
2018-08-01,Vihiga,Brucellosis,Lab confirmed,390,NA,NA,NA,NA,12290,61708,0,253236,2018,94858,4.11,NA,NA,NA,NA
2018-08-01,Wajir,Brucellosis,Clinically confirmed,109,NA,NA,NA,NA,4381276,6396568,2353064,1734462,2018,154561,0.71,NA,NA,NA,NA
2018-08-01,Wajir,Brucellosis,Lab confirmed,801,NA,NA,NA,NA,4381276,6396568,2353064,1734462,2018,154561,5.18,NA,NA,NA,NA
2018-08-01,West Pokot,Brucellosis,Clinically confirmed,497,NA,NA,NA,NA,716586,1528350,38778,833676,2018,26738,18.59,NA,NA,NA,NA
2018-08-01,West Pokot,Brucellosis,Lab confirmed,1909,NA,NA,NA,NA,716586,1528350,38778,833676,2018,26738,71.4,NA,NA,NA,NA
2018-09-01,Baringo,Brucellosis,Clinically confirmed,372,NA,NA,NA,NA,686686,1867454,77000,819692,2018,41979,8.86,NA,NA,NA,NA
2018-09-01,Baringo,Brucellosis,Lab confirmed,1096,NA,NA,NA,NA,686686,1867454,77000,819692,2018,41979,26.11,NA,NA,NA,NA
2018-09-01,Bomet,Brucellosis,Clinically confirmed,148,NA,NA,NA,NA,160984,152918,0,636418,2018,57145,2.59,NA,NA,NA,NA
2018-09-01,Bomet,Brucellosis,Lab confirmed,833,NA,NA,NA,NA,160984,152918,0,636418,2018,57145,14.58,NA,NA,NA,NA
2018-09-01,Bungoma,Brucellosis,Clinically confirmed,519,NA,NA,NA,NA,156988,219386,0,702518,2018,162213,3.2,NA,NA,NA,NA
2018-09-01,Bungoma,Brucellosis,Lab confirmed,2815,NA,NA,NA,NA,156988,219386,0,702518,2018,162213,17.35,NA,NA,NA,NA
2018-09-01,Busia,Brucellosis,Clinically confirmed,71,NA,NA,NA,NA,43408,164606,0,413256,2018,98746,0.72,NA,NA,NA,NA
2018-09-01,Busia,Brucellosis,Lab confirmed,411,NA,NA,NA,NA,43408,164606,0,413256,2018,98746,4.16,NA,NA,NA,NA
2018-09-01,Elgeyo Marakwet,Brucellosis,Clinically confirmed,488,NA,NA,NA,NA,380062,199852,178,300906,2018,10673,45.72,NA,NA,NA,NA
2018-09-01,Elgeyo Marakwet,Brucellosis,Lab confirmed,1419,NA,NA,NA,NA,380062,199852,178,300906,2018,10673,132.95,NA,NA,NA,NA
2018-09-01,Embu,Brucellosis,Clinically confirmed,59,NA,NA,NA,NA,90492,538266,456,276830,2018,55763,1.06,NA,NA,NA,NA
2018-09-01,Embu,Brucellosis,Lab confirmed,225,NA,NA,NA,NA,90492,538266,456,276830,2018,55763,4.03,NA,NA,NA,NA
2018-09-01,Garissa,Brucellosis,Clinically confirmed,103,NA,NA,NA,NA,5493154,7714584,1632114,2841382,2018,411476,0.25,NA,NA,NA,NA
2018-09-01,Garissa,Brucellosis,Lab confirmed,812,NA,NA,NA,NA,5493154,7714584,1632114,2841382,2018,411476,1.97,NA,NA,NA,NA
2018-09-01,Homa Bay,Brucellosis,Clinically confirmed,132,NA,NA,NA,NA,296748,359110,0,681938,2018,129666,1.02,NA,NA,NA,NA
2018-09-01,Homa Bay,Brucellosis,Lab confirmed,652,NA,NA,NA,NA,296748,359110,0,681938,2018,129666,5.03,NA,NA,NA,NA
2018-09-01,Isiolo,Brucellosis,Clinically confirmed,161,NA,NA,NA,NA,1709450,2060010,297718,543196,2018,34230,4.7,NA,NA,NA,NA
2018-09-01,Isiolo,Brucellosis,Lab confirmed,99,NA,NA,NA,NA,1709450,2060010,297718,543196,2018,34230,2.89,NA,NA,NA,NA
2018-09-01,Kajiado,Brucellosis,Clinically confirmed,344,NA,NA,NA,NA,2241298,1755488,7168,1155420,2018,262226,1.31,NA,NA,NA,NA
2018-09-01,Kajiado,Brucellosis,Lab confirmed,1642,NA,NA,NA,NA,2241298,1755488,7168,1155420,2018,262226,6.26,NA,NA,NA,NA
2018-09-01,Kakamega,Brucellosis,Clinically confirmed,193,NA,NA,NA,NA,113768,156288,0,806900,2018,204605,0.94,NA,NA,NA,NA
2018-09-01,Kakamega,Brucellosis,Lab confirmed,699,NA,NA,NA,NA,113768,156288,0,806900,2018,204605,3.42,NA,NA,NA,NA
2018-09-01,Kericho,Brucellosis,Clinically confirmed,420,NA,NA,NA,NA,112476,143750,0,483296,2018,76968,5.46,NA,NA,NA,NA
2018-09-01,Kericho,Brucellosis,Lab confirmed,2435,NA,NA,NA,NA,112476,143750,0,483296,2018,76968,31.64,NA,NA,NA,NA
2018-09-01,Kiambu,Brucellosis,Clinically confirmed,78,NA,NA,NA,NA,236778,167194,0,400788,2018,846378,0.09,NA,NA,NA,NA
2018-09-01,Kiambu,Brucellosis,Lab confirmed,941,NA,NA,NA,NA,236778,167194,0,400788,2018,846378,1.11,NA,NA,NA,NA
2018-09-01,Kilifi,Brucellosis,Clinically confirmed,1,NA,NA,NA,NA,112962,1084514,4044,472914,2018,335618,0,NA,NA,NA,NA
2018-09-01,Kilifi,Brucellosis,Lab confirmed,22,NA,NA,NA,NA,112962,1084514,4044,472914,2018,335618,0.07,NA,NA,NA,NA
2018-09-01,Kirinyaga,Brucellosis,Clinically confirmed,6,NA,NA,NA,NA,53502,213688,0,232882,2018,88436,0.07,NA,NA,NA,NA
2018-09-01,Kirinyaga,Brucellosis,Lab confirmed,57,NA,NA,NA,NA,53502,213688,0,232882,2018,88436,0.64,NA,NA,NA,NA
2018-09-01,Kisii,Brucellosis,Clinically confirmed,826,NA,NA,NA,NA,22002,113892,0,433716,2018,202070,4.09,NA,NA,NA,NA
2018-09-01,Kisii,Brucellosis,Lab confirmed,2724,NA,NA,NA,NA,22002,113892,0,433716,2018,202070,13.48,NA,NA,NA,NA
2018-09-01,Kisumu,Brucellosis,Clinically confirmed,69,NA,NA,NA,NA,327074,275392,0,485992,2018,381767,0.18,NA,NA,NA,NA
2018-09-01,Kisumu,Brucellosis,Lab confirmed,592,NA,NA,NA,NA,327074,275392,0,485992,2018,381767,1.55,NA,NA,NA,NA
2018-09-01,Kitui,Brucellosis,Clinically confirmed,215,NA,NA,NA,NA,211660,2741120,10404,687264,2018,47386,4.54,NA,NA,NA,NA
2018-09-01,Kitui,Brucellosis,Lab confirmed,893,NA,NA,NA,NA,211660,2741120,10404,687264,2018,47386,18.85,NA,NA,NA,NA
2018-09-01,Kwale,Brucellosis,Clinically confirmed,3,NA,NA,NA,NA,181230,764820,2192,620868,2018,100341,0.03,NA,NA,NA,NA
2018-09-01,Kwale,Brucellosis,Lab confirmed,75,NA,NA,NA,NA,181230,764820,2192,620868,2018,100341,0.75,NA,NA,NA,NA
2018-09-01,Laikipia,Brucellosis,Clinically confirmed,75,NA,NA,NA,NA,1227564,805052,15654,540130,2018,45930,1.63,NA,NA,NA,NA
2018-09-01,Laikipia,Brucellosis,Lab confirmed,597,NA,NA,NA,NA,1227564,805052,15654,540130,2018,45930,13,NA,NA,NA,NA
2018-09-01,Machakos,Brucellosis,Clinically confirmed,117,NA,NA,NA,NA,343050,1249782,2946,724702,2018,193177,0.61,NA,NA,NA,NA
2018-09-01,Machakos,Brucellosis,Lab confirmed,706,NA,NA,NA,NA,343050,1249782,2946,724702,2018,193177,3.65,NA,NA,NA,NA
2018-09-01,Makueni,Brucellosis,Clinically confirmed,42,1,NA,NA,NA,266230,1599276,2222,651606,2018,37706,1.11,1.53,NA,NA,NA
2018-09-01,Makueni,Brucellosis,Lab confirmed,433,NA,NA,NA,NA,266230,1599276,2222,651606,2018,37706,11.48,NA,NA,NA,NA
2018-09-01,Mandera,Brucellosis,Clinically confirmed,116,NA,NA,NA,NA,4452066,9797614,3657330,2365978,2018,348716,0.33,NA,NA,NA,NA
2018-09-01,Mandera,Brucellosis,Lab confirmed,449,NA,NA,NA,NA,4452066,9797614,3657330,2365978,2018,348716,1.29,NA,NA,NA,NA
2018-09-01,Marsabit,Brucellosis,Clinically confirmed,286,NA,NA,NA,NA,1255664,1488950,430468,481472,2018,45572,6.28,NA,NA,NA,NA
2018-09-01,Marsabit,Brucellosis,Lab confirmed,493,NA,NA,NA,NA,1255664,1488950,430468,481472,2018,45572,10.82,NA,NA,NA,NA
2018-09-01,Meru,Brucellosis,Clinically confirmed,58,NA,NA,NA,NA,277542,684396,11464,624368,2018,220820,0.26,NA,NA,NA,NA
2018-09-01,Meru,Brucellosis,Lab confirmed,431,NA,NA,NA,NA,277542,684396,11464,624368,2018,220820,1.95,NA,NA,NA,NA
2018-09-01,Migori,Brucellosis,Clinically confirmed,441,NA,NA,NA,NA,141704,284408,0,646640,2018,131677,3.35,NA,NA,NA,NA
2018-09-01,Migori,Brucellosis,Lab confirmed,1329,NA,NA,NA,NA,141704,284408,0,646640,2018,131677,10.09,NA,NA,NA,NA
2018-09-01,Mombasa,Brucellosis,Clinically confirmed,4,NA,NA,NA,NA,4584,50822,116,21302,2018,904000,0,NA,NA,NA,NA
2018-09-01,Mombasa,Brucellosis,Lab confirmed,125,NA,NA,NA,NA,4584,50822,116,21302,2018,904000,0.14,NA,NA,NA,NA
2018-09-01,Murang'a,Brucellosis,Clinically confirmed,5,NA,NA,NA,NA,112950,347526,0,420206,2018,102479,0.05,NA,NA,NA,NA
2018-09-01,Murang'a,Brucellosis,Lab confirmed,122,NA,NA,NA,NA,112950,347526,0,420206,2018,102479,1.19,NA,NA,NA,NA
2018-09-01,Nairobi,Brucellosis,Clinically confirmed,326,NA,NA,NA,NA,38218,56830,0,58658,2018,4092020,0.08,NA,NA,NA,NA
2018-09-01,Nairobi,Brucellosis,Lab confirmed,985,NA,NA,NA,NA,38218,56830,0,58658,2018,4092020,0.24,NA,NA,NA,NA
2018-09-01,Nakuru,Brucellosis,Clinically confirmed,679,NA,NA,NA,NA,1064442,410784,776,793052,2018,693612,0.98,NA,NA,NA,NA
2018-09-01,Nakuru,Brucellosis,Lab confirmed,3486,NA,NA,NA,NA,1064442,410784,776,793052,2018,693612,5.03,NA,NA,NA,NA
2018-09-01,Nandi,Brucellosis,Clinically confirmed,1504,NA,NA,NA,NA,195424,70192,0,486836,2018,61021,24.65,NA,NA,NA,NA
2018-09-01,Nandi,Brucellosis,Lab confirmed,2862,NA,NA,NA,NA,195424,70192,0,486836,2018,61021,46.9,NA,NA,NA,NA
2018-09-01,Narok,Brucellosis,Clinically confirmed,886,NA,NA,NA,NA,5207084,2031690,3238,2977782,2018,41473,21.36,NA,NA,NA,NA
2018-09-01,Narok,Brucellosis,Lab confirmed,2355,NA,NA,NA,NA,5207084,2031690,3238,2977782,2018,41473,56.78,NA,NA,NA,NA
2018-09-01,Nyamira,Brucellosis,Clinically confirmed,156,NA,NA,NA,NA,23574,78670,0,239250,2018,75595,2.06,NA,NA,NA,NA
2018-09-01,Nyamira,Brucellosis,Lab confirmed,875,NA,NA,NA,NA,23574,78670,0,239250,2018,75595,11.57,NA,NA,NA,NA
2018-09-01,Nyandarua,Brucellosis,Clinically confirmed,165,NA,NA,NA,NA,555524,74018,0,422726,2018,74969,2.2,NA,NA,NA,NA
2018-09-01,Nyandarua,Brucellosis,Lab confirmed,639,NA,NA,NA,NA,555524,74018,0,422726,2018,74969,8.52,NA,NA,NA,NA
2018-09-01,Nyeri,Brucellosis,Clinically confirmed,9,NA,NA,NA,NA,307456,214920,0,329014,2018,92065,0.1,NA,NA,NA,NA
2018-09-01,Nyeri,Brucellosis,Lab confirmed,167,NA,NA,NA,NA,307456,214920,0,329014,2018,92065,1.81,NA,NA,NA,NA
2018-09-01,Samburu,Brucellosis,Clinically confirmed,47,NA,NA,NA,NA,1133544,1433174,96344,571266,2018,10585,4.44,NA,NA,NA,NA
2018-09-01,Samburu,Brucellosis,Lab confirmed,156,NA,NA,NA,NA,1133544,1433174,96344,571266,2018,10585,14.74,NA,NA,NA,NA
2018-09-01,Siaya,Brucellosis,Clinically confirmed,59,NA,NA,NA,NA,266220,326444,0,652362,2018,82153,0.72,NA,NA,NA,NA
2018-09-01,Siaya,Brucellosis,Lab confirmed,371,NA,NA,NA,NA,266220,326444,0,652362,2018,82153,4.52,NA,NA,NA,NA
2018-09-01,Taita Taveta,Brucellosis,Clinically confirmed,31,NA,NA,NA,NA,93070,404226,5260,229628,2018,39236,0.79,NA,NA,NA,NA
2018-09-01,Taita Taveta,Brucellosis,Lab confirmed,171,NA,NA,NA,NA,93070,404226,5260,229628,2018,39236,4.36,NA,NA,NA,NA
2018-09-01,Tana River,Brucellosis,Clinically confirmed,16,NA,NA,NA,NA,896132,1181712,106596,543666,2018,23050,0.69,NA,NA,NA,NA
2018-09-01,Tana River,Brucellosis,Lab confirmed,127,NA,NA,NA,NA,896132,1181712,106596,543666,2018,23050,5.51,NA,NA,NA,NA
2018-09-01,Tharaka Nithi,Brucellosis,Clinically confirmed,103,1,NA,NA,NA,107632,428434,248,181412,2018,16856,6.11,5.51,NA,NA,NA
2018-09-01,Tharaka Nithi,Brucellosis,Lab confirmed,503,NA,NA,NA,NA,107632,428434,248,181412,2018,16856,29.84,NA,NA,NA,NA
2018-09-01,Trans Nzoia,Brucellosis,Clinically confirmed,370,NA,NA,NA,NA,272690,56398,0,366936,2018,154417,2.4,NA,NA,NA,NA
2018-09-01,Trans Nzoia,Brucellosis,Lab confirmed,2234,NA,NA,NA,NA,272690,56398,0,366936,2018,154417,14.47,NA,NA,NA,NA
2018-09-01,Turkana,Brucellosis,Clinically confirmed,274,NA,NA,NA,NA,2107512,3981858,523846,649608,2018,41299,6.63,NA,NA,NA,NA
2018-09-01,Turkana,Brucellosis,Lab confirmed,806,NA,NA,NA,NA,2107512,3981858,523846,649608,2018,41299,19.52,NA,NA,NA,NA
2018-09-01,Uasin Gishu,Brucellosis,Clinically confirmed,691,NA,NA,NA,NA,439850,91708,296,556844,2018,330165,2.09,NA,NA,NA,NA
2018-09-01,Uasin Gishu,Brucellosis,Lab confirmed,2091,NA,NA,NA,NA,439850,91708,296,556844,2018,330165,6.33,NA,NA,NA,NA
2018-09-01,Vihiga,Brucellosis,Clinically confirmed,35,NA,NA,NA,NA,12290,61708,0,253236,2018,94858,0.37,NA,NA,NA,NA
2018-09-01,Vihiga,Brucellosis,Lab confirmed,273,NA,NA,NA,NA,12290,61708,0,253236,2018,94858,2.88,NA,NA,NA,NA
2018-09-01,Wajir,Brucellosis,Clinically confirmed,98,NA,NA,NA,NA,4381276,6396568,2353064,1734462,2018,154561,0.63,NA,NA,NA,NA
2018-09-01,Wajir,Brucellosis,Lab confirmed,745,NA,NA,NA,NA,4381276,6396568,2353064,1734462,2018,154561,4.82,NA,NA,NA,NA
2018-09-01,West Pokot,Brucellosis,Clinically confirmed,413,NA,NA,NA,NA,716586,1528350,38778,833676,2018,26738,15.45,NA,NA,NA,NA
2018-09-01,West Pokot,Brucellosis,Lab confirmed,1875,NA,NA,NA,NA,716586,1528350,38778,833676,2018,26738,70.12,NA,NA,NA,NA
2018-10-01,Baringo,Brucellosis,Clinically confirmed,392,NA,NA,NA,NA,686686,1867454,77000,819692,2018,41979,9.34,NA,NA,NA,NA
2018-10-01,Baringo,Brucellosis,Lab confirmed,1338,NA,NA,NA,NA,686686,1867454,77000,819692,2018,41979,31.87,NA,NA,NA,NA
2018-10-01,Bomet,Brucellosis,Clinically confirmed,98,1,NA,NA,NA,160984,152918,0,636418,2018,57145,1.71,1.57,NA,NA,NA
2018-10-01,Bomet,Brucellosis,Lab confirmed,999,NA,NA,NA,NA,160984,152918,0,636418,2018,57145,17.48,NA,NA,NA,NA
2018-10-01,Bungoma,Brucellosis,Clinically confirmed,548,NA,NA,NA,NA,156988,219386,0,702518,2018,162213,3.38,NA,NA,NA,NA
2018-10-01,Bungoma,Brucellosis,Lab confirmed,2189,NA,NA,NA,NA,156988,219386,0,702518,2018,162213,13.49,NA,NA,NA,NA
2018-10-01,Busia,Brucellosis,Clinically confirmed,150,NA,NA,NA,NA,43408,164606,0,413256,2018,98746,1.52,NA,NA,NA,NA
2018-10-01,Busia,Brucellosis,Lab confirmed,479,NA,NA,NA,NA,43408,164606,0,413256,2018,98746,4.85,NA,NA,NA,NA
2018-10-01,Elgeyo Marakwet,Brucellosis,Clinically confirmed,628,NA,NA,NA,NA,380062,199852,178,300906,2018,10673,58.84,NA,NA,NA,NA
2018-10-01,Elgeyo Marakwet,Brucellosis,Lab confirmed,2048,NA,NA,NA,NA,380062,199852,178,300906,2018,10673,191.89,NA,NA,NA,NA
2018-10-01,Embu,Brucellosis,Clinically confirmed,35,NA,NA,NA,NA,90492,538266,456,276830,2018,55763,0.63,NA,NA,NA,NA
2018-10-01,Embu,Brucellosis,Lab confirmed,174,NA,NA,NA,NA,90492,538266,456,276830,2018,55763,3.12,NA,NA,NA,NA
2018-10-01,Garissa,Brucellosis,Clinically confirmed,152,NA,NA,NA,NA,5493154,7714584,1632114,2841382,2018,411476,0.37,NA,NA,NA,NA
2018-10-01,Garissa,Brucellosis,Lab confirmed,1118,NA,NA,NA,NA,5493154,7714584,1632114,2841382,2018,411476,2.72,NA,NA,NA,NA
2018-10-01,Homa Bay,Brucellosis,Clinically confirmed,110,NA,NA,NA,NA,296748,359110,0,681938,2018,129666,0.85,NA,NA,NA,NA
2018-10-01,Homa Bay,Brucellosis,Lab confirmed,334,NA,NA,NA,NA,296748,359110,0,681938,2018,129666,2.58,NA,NA,NA,NA
2018-10-01,Isiolo,Brucellosis,Clinically confirmed,149,NA,NA,NA,NA,1709450,2060010,297718,543196,2018,34230,4.35,NA,NA,NA,NA
2018-10-01,Isiolo,Brucellosis,Lab confirmed,410,NA,NA,NA,NA,1709450,2060010,297718,543196,2018,34230,11.98,NA,NA,NA,NA
2018-10-01,Kajiado,Brucellosis,Clinically confirmed,234,NA,NA,NA,NA,2241298,1755488,7168,1155420,2018,262226,0.89,NA,NA,NA,NA
2018-10-01,Kajiado,Brucellosis,Lab confirmed,1264,NA,NA,NA,NA,2241298,1755488,7168,1155420,2018,262226,4.82,NA,NA,NA,NA
2018-10-01,Kakamega,Brucellosis,Clinically confirmed,160,NA,NA,NA,NA,113768,156288,0,806900,2018,204605,0.78,NA,NA,NA,NA
2018-10-01,Kakamega,Brucellosis,Lab confirmed,680,NA,NA,NA,NA,113768,156288,0,806900,2018,204605,3.32,NA,NA,NA,NA
2018-10-01,Kericho,Brucellosis,Clinically confirmed,434,NA,NA,NA,NA,112476,143750,0,483296,2018,76968,5.64,NA,NA,NA,NA
2018-10-01,Kericho,Brucellosis,Lab confirmed,2565,NA,NA,NA,NA,112476,143750,0,483296,2018,76968,33.33,NA,NA,NA,NA
2018-10-01,Kiambu,Brucellosis,Clinically confirmed,72,NA,NA,NA,NA,236778,167194,0,400788,2018,846378,0.09,NA,NA,NA,NA
2018-10-01,Kiambu,Brucellosis,Lab confirmed,967,NA,NA,NA,NA,236778,167194,0,400788,2018,846378,1.14,NA,NA,NA,NA
2018-10-01,Kilifi,Brucellosis,Lab confirmed,25,NA,NA,NA,NA,112962,1084514,4044,472914,2018,335618,0.07,NA,NA,NA,NA
2018-10-01,Kirinyaga,Brucellosis,Clinically confirmed,24,NA,NA,NA,NA,53502,213688,0,232882,2018,88436,0.27,NA,NA,NA,NA
2018-10-01,Kirinyaga,Brucellosis,Lab confirmed,115,NA,NA,NA,NA,53502,213688,0,232882,2018,88436,1.3,NA,NA,NA,NA
2018-10-01,Kisii,Brucellosis,Clinically confirmed,710,NA,NA,NA,NA,22002,113892,0,433716,2018,202070,3.51,NA,NA,NA,NA
2018-10-01,Kisii,Brucellosis,Lab confirmed,3166,NA,NA,NA,NA,22002,113892,0,433716,2018,202070,15.67,NA,NA,NA,NA
2018-10-01,Kisumu,Brucellosis,Clinically confirmed,62,NA,NA,NA,NA,327074,275392,0,485992,2018,381767,0.16,NA,NA,NA,NA
2018-10-01,Kisumu,Brucellosis,Lab confirmed,442,NA,NA,NA,NA,327074,275392,0,485992,2018,381767,1.16,NA,NA,NA,NA
2018-10-01,Kitui,Brucellosis,Clinically confirmed,251,NA,NA,NA,NA,211660,2741120,10404,687264,2018,47386,5.3,NA,NA,NA,NA
2018-10-01,Kitui,Brucellosis,Lab confirmed,1410,NA,NA,NA,NA,211660,2741120,10404,687264,2018,47386,29.76,NA,NA,NA,NA
2018-10-01,Kwale,Brucellosis,Clinically confirmed,47,NA,NA,NA,NA,181230,764820,2192,620868,2018,100341,0.47,NA,NA,NA,NA
2018-10-01,Kwale,Brucellosis,Lab confirmed,96,NA,NA,NA,NA,181230,764820,2192,620868,2018,100341,0.96,NA,NA,NA,NA
2018-10-01,Laikipia,Brucellosis,Clinically confirmed,67,NA,NA,NA,NA,1227564,805052,15654,540130,2018,45930,1.46,NA,NA,NA,NA
2018-10-01,Laikipia,Brucellosis,Lab confirmed,606,NA,NA,NA,NA,1227564,805052,15654,540130,2018,45930,13.19,NA,NA,NA,NA
2018-10-01,Lamu,Brucellosis,Lab confirmed,10,NA,NA,NA,NA,84290,195758,250,196642,2018,25028,0.4,NA,NA,NA,NA
2018-10-01,Machakos,Brucellosis,Clinically confirmed,149,NA,NA,NA,NA,343050,1249782,2946,724702,2018,193177,0.77,NA,NA,NA,NA
2018-10-01,Machakos,Brucellosis,Lab confirmed,867,NA,NA,NA,NA,343050,1249782,2946,724702,2018,193177,4.49,NA,NA,NA,NA
2018-10-01,Makueni,Brucellosis,Clinically confirmed,57,NA,NA,NA,NA,266230,1599276,2222,651606,2018,37706,1.51,NA,NA,NA,NA
2018-10-01,Makueni,Brucellosis,Lab confirmed,429,NA,NA,NA,NA,266230,1599276,2222,651606,2018,37706,11.38,NA,NA,NA,NA
2018-10-01,Mandera,Brucellosis,Clinically confirmed,192,NA,NA,NA,NA,4452066,9797614,3657330,2365978,2018,348716,0.55,NA,NA,NA,NA
2018-10-01,Mandera,Brucellosis,Lab confirmed,553,NA,NA,NA,NA,4452066,9797614,3657330,2365978,2018,348716,1.59,NA,NA,NA,NA
2018-10-01,Marsabit,Brucellosis,Clinically confirmed,253,NA,NA,NA,NA,1255664,1488950,430468,481472,2018,45572,5.55,NA,NA,NA,NA
2018-10-01,Marsabit,Brucellosis,Lab confirmed,562,NA,NA,NA,NA,1255664,1488950,430468,481472,2018,45572,12.33,NA,NA,NA,NA
2018-10-01,Meru,Brucellosis,Clinically confirmed,93,1,NA,NA,NA,277542,684396,11464,624368,2018,220820,0.42,1.6,NA,NA,NA
2018-10-01,Meru,Brucellosis,Lab confirmed,686,NA,NA,NA,NA,277542,684396,11464,624368,2018,220820,3.11,NA,NA,NA,NA
2018-10-01,Migori,Brucellosis,Clinically confirmed,396,NA,NA,NA,NA,141704,284408,0,646640,2018,131677,3.01,NA,NA,NA,NA
2018-10-01,Migori,Brucellosis,Lab confirmed,1763,NA,NA,NA,NA,141704,284408,0,646640,2018,131677,13.39,NA,NA,NA,NA
2018-10-01,Mombasa,Brucellosis,Clinically confirmed,3,NA,NA,NA,NA,4584,50822,116,21302,2018,904000,0,NA,NA,NA,NA
2018-10-01,Mombasa,Brucellosis,Lab confirmed,59,NA,NA,NA,NA,4584,50822,116,21302,2018,904000,0.07,NA,NA,NA,NA
2018-10-01,Murang'a,Brucellosis,Clinically confirmed,17,NA,NA,NA,NA,112950,347526,0,420206,2018,102479,0.17,NA,NA,NA,NA
2018-10-01,Murang'a,Brucellosis,Lab confirmed,187,NA,NA,NA,NA,112950,347526,0,420206,2018,102479,1.82,NA,NA,NA,NA
2018-10-01,Nairobi,Brucellosis,Clinically confirmed,323,NA,NA,NA,NA,38218,56830,0,58658,2018,4092020,0.08,NA,NA,NA,NA
2018-10-01,Nairobi,Brucellosis,Lab confirmed,1169,NA,NA,NA,NA,38218,56830,0,58658,2018,4092020,0.29,NA,NA,NA,NA
2018-10-01,Nakuru,Brucellosis,Clinically confirmed,837,NA,NA,NA,NA,1064442,410784,776,793052,2018,693612,1.21,NA,NA,NA,NA
2018-10-01,Nakuru,Brucellosis,Lab confirmed,3878,NA,NA,NA,NA,1064442,410784,776,793052,2018,693612,5.59,NA,NA,NA,NA
2018-10-01,Nandi,Brucellosis,Clinically confirmed,1621,NA,NA,NA,NA,195424,70192,0,486836,2018,61021,26.56,NA,NA,NA,NA
2018-10-01,Nandi,Brucellosis,Lab confirmed,3726,NA,NA,NA,NA,195424,70192,0,486836,2018,61021,61.06,NA,NA,NA,NA
2018-10-01,Narok,Brucellosis,Clinically confirmed,872,NA,NA,NA,NA,5207084,2031690,3238,2977782,2018,41473,21.03,NA,NA,NA,NA
2018-10-01,Narok,Brucellosis,Lab confirmed,2066,NA,NA,NA,NA,5207084,2031690,3238,2977782,2018,41473,49.82,NA,NA,NA,NA
2018-10-01,Nyamira,Brucellosis,Clinically confirmed,137,NA,NA,NA,NA,23574,78670,0,239250,2018,75595,1.81,NA,NA,NA,NA
2018-10-01,Nyamira,Brucellosis,Lab confirmed,1002,NA,NA,NA,NA,23574,78670,0,239250,2018,75595,13.25,NA,NA,NA,NA
2018-10-01,Nyandarua,Brucellosis,Clinically confirmed,150,NA,NA,NA,NA,555524,74018,0,422726,2018,74969,2,NA,NA,NA,NA
2018-10-01,Nyandarua,Brucellosis,Lab confirmed,792,NA,NA,NA,NA,555524,74018,0,422726,2018,74969,10.56,NA,NA,NA,NA
2018-10-01,Nyeri,Brucellosis,Clinically confirmed,9,NA,NA,NA,NA,307456,214920,0,329014,2018,92065,0.1,NA,NA,NA,NA
2018-10-01,Nyeri,Brucellosis,Lab confirmed,141,NA,NA,NA,NA,307456,214920,0,329014,2018,92065,1.53,NA,NA,NA,NA
